OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_COUNT,MAJORITY_PERCENT,MINORITY,MINORITY_COUNT,MINORITY_PERCENT,MEDIAN,PCT90
2439,4.000000000000000,0.000277777777778,46,1438,1392,604.750000000000000,517.637602478799863,2419.000000000000000,4,46,1,25.0000000,46,1,25.0000000,350,1438
2440,4.000000000000000,0.000277777777778,137,826,689,389.000000000000000,283.094507187970692,1556.000000000000000,4,137,1,25.0000000,137,1,25.0000000,140,826
2441,4.000000000000000,0.000277777777778,137,826,689,442.750000000000000,309.337497726997185,1771.000000000000000,4,137,1,25.0000000,137,1,25.0000000,140,826
2442,4.000000000000000,0.000277777777778,120,929,809,542.250000000000000,308.884586051165741,2169.000000000000000,4,120,1,25.0000000,120,1,25.0000000,397,929
2443,4.000000000000000,0.000277777777778,285,1619,1334,897.250000000000000,481.425162927738938,3589.000000000000000,4,285,1,25.0000000,285,1,25.0000000,730,1619
2444,4.000000000000000,0.000277777777778,285,1619,1334,1057.750000000000000,572.353638496340864,4231.000000000000000,4,285,1,25.0000000,285,1,25.0000000,730,1619
2445,4.000000000000000,0.000277777777778,285,1227,942,799.250000000000000,345.136476629173501,3197.000000000000000,4,285,1,25.0000000,285,1,25.0000000,730,1227
2446,4.000000000000000,0.000277777777778,291,1489,1198,852.250000000000000,439.221683777110457,3409.000000000000000,4,291,1,25.0000000,291,1,25.0000000,659,1489
2447,4.000000000000000,0.000277777777778,124,1395,1271,769.250000000000000,506.759990034730322,3077.000000000000000,4,124,1,25.0000000,124,1,25.0000000,448,1395
2448,4.000000000000000,0.000277777777778,124,1395,1271,769.250000000000000,506.759990034730322,3077.000000000000000,4,124,1,25.0000000,124,1,25.0000000,448,1395
2449,4.000000000000000,0.000277777777778,44,1696,1652,502.000000000000000,690.973226688270529,2008.000000000000000,4,44,1,25.0000000,44,1,25.0000000,92,1696
2450,4.000000000000000,0.000277777777778,242,1266,1024,609.750000000000000,396.530184853561934,2439.000000000000000,4,242,1,25.0000000,242,1,25.0000000,362,1266
2451,4.000000000000000,0.000277777777778,200,2561,2361,1505.000000000000000,901.094612124609284,6020.000000000000000,4,200,1,25.0000000,200,1,25.0000000,1183,2561
2452,4.000000000000000,0.000277777777778,153,1698,1545,817.750000000000000,558.899532563769412,3271.000000000000000,4,153,1,25.0000000,153,1,25.0000000,641,1698
2453,4.000000000000000,0.000277777777778,43,1698,1655,790.250000000000000,592.620188231889415,3161.000000000000000,4,43,1,25.0000000,43,1,25.0000000,641,1698
2454,3.000000000000000,0.000208333333333,654,748,94,705.666666666666629,38.938698260499443,2117.000000000000000,3,654,1,33.3333015,654,1,33.3333015,715,748
2455,4.000000000000000,0.000277777777778,29,4757,4728,2280.000000000000000,2183.395749743962369,9120.000000000000000,4,29,1,25.0000000,29,1,25.0000000,187,4757
2456,5.000000000000000,0.000347222222222,592,2726,2134,1697.400000000000091,716.561400020961173,8487.000000000000000,5,592,1,20.0000000,592,1,20.0000000,1615,2726
2457,4.000000000000000,0.000277777777778,20,273,253,96.000000000000000,102.793482283654541,384.000000000000000,4,20,1,25.0000000,20,1,25.0000000,40,273
2458,4.000000000000000,0.000277777777778,95,916,821,507.750000000000000,364.171233762360771,2031.000000000000000,4,95,1,25.0000000,95,1,25.0000000,199,916
2459,4.000000000000000,0.000277777777778,752,1126,374,913.250000000000000,141.776893392400154,3653.000000000000000,4,752,1,25.0000000,752,1,25.0000000,825,1126
2460,3.000000000000000,0.000208333333333,285,4415,4130,1757.000000000000000,1883.113025462536143,5271.000000000000000,3,285,1,33.3333015,285,1,33.3333015,571,4415
2461,4.000000000000000,0.000277777777778,266,2056,1790,1335.000000000000000,663.455348912042496,5340.000000000000000,4,266,1,25.0000000,266,1,25.0000000,1372,2056
2462,4.000000000000000,0.000277777777778,603,4401,3798,2091.750000000000000,1595.114631460698547,8367.000000000000000,4,603,1,25.0000000,603,1,25.0000000,611,4401
2463,4.000000000000000,0.000277777777778,25,351,326,158.250000000000000,122.268914692165325,633.000000000000000,4,25,1,25.0000000,25,1,25.0000000,89,351
2464,4.000000000000000,0.000277777777778,691,4150,3459,1867.000000000000000,1382.640047156164201,7468.000000000000000,4,691,1,25.0000000,691,1,25.0000000,845,4150
2465,3.000000000000000,0.000208333333333,966,2430,1464,1730.666666666666742,599.458273962602220,5192.000000000000000,3,966,1,33.3333015,966,1,33.3333015,1796,2430
2466,5.000000000000000,0.000347222222222,89,3184,3095,1222.000000000000000,1132.925240251977129,6110.000000000000000,5,89,1,20.0000000,89,1,20.0000000,696,3184
2467,4.000000000000000,0.000277777777778,52,2364,2312,1238.500000000000000,818.630716501647044,4954.000000000000000,4,52,1,25.0000000,52,1,25.0000000,1223,2364
2468,6.000000000000000,0.000416666666667,475,2951,2476,1124.500000000000000,843.496640973355284,6747.000000000000000,6,475,1,16.6667004,475,1,16.6667004,767,1059
2469,4.000000000000000,0.000277777777778,292,797,505,571.000000000000000,182.541776040445058,2284.000000000000000,4,292,1,25.0000000,292,1,25.0000000,559,797
2470,4.000000000000000,0.000277777777778,292,797,505,571.000000000000000,182.541776040445058,2284.000000000000000,4,292,1,25.0000000,292,1,25.0000000,559,797
2471,4.000000000000000,0.000277777777778,536,1100,564,894.000000000000000,214.519229907250974,3576.000000000000000,4,536,1,25.0000000,536,1,25.0000000,939,1100
2472,4.000000000000000,0.000277777777778,1187,3500,2313,2033.750000000000000,925.124687542171273,8135.000000000000000,4,1187,1,25.0000000,1187,1,25.0000000,1297,3500
2473,4.000000000000000,0.000277777777778,1187,9368,8181,3500.750000000000000,3407.946623334937158,14003.000000000000000,4,1187,1,25.0000000,1187,1,25.0000000,1297,9368
2474,4.000000000000000,0.000277777777778,1187,9368,8181,3838.000000000000000,3323.387804635504835,15352.000000000000000,4,1187,1,25.0000000,1187,1,25.0000000,1297,9368
2475,4.000000000000000,0.000277777777778,44,1925,1881,779.000000000000000,707.286010041199688,3116.000000000000000,4,44,1,25.0000000,44,1,25.0000000,396,1925
2476,3.000000000000000,0.000208333333333,41,784,743,453.000000000000000,308.688624129018820,1359.000000000000000,3,41,1,33.3333015,41,1,33.3333015,534,784
2477,5.000000000000000,0.000347222222222,41,1509,1468,693.799999999999955,476.021596148746198,3469.000000000000000,5,41,1,20.0000000,41,1,20.0000000,601,1509
2478,4.000000000000000,0.000277777777778,41,1509,1468,717.000000000000000,529.673956316524936,2868.000000000000000,4,41,1,25.0000000,41,1,25.0000000,534,1509
2479,4.000000000000000,0.000277777777778,666,1077,411,861.750000000000000,195.290008705002634,3447.000000000000000,4,666,1,25.0000000,666,1,25.0000000,668,1077
2480,4.000000000000000,0.000277777777778,396,933,537,622.250000000000000,214.829438159671213,2489.000000000000000,4,396,1,25.0000000,396,1,25.0000000,451,933
2481,4.000000000000000,0.000277777777778,211,3654,3443,1659.500000000000000,1466.968387525784465,6638.000000000000000,4,211,1,25.0000000,211,1,25.0000000,295,3654
2482,4.000000000000000,0.000277777777778,211,3654,3443,1659.500000000000000,1466.968387525784465,6638.000000000000000,4,211,1,25.0000000,211,1,25.0000000,295,3654
2483,4.000000000000000,0.000277777777778,749,2305,1556,1339.500000000000000,583.491859411937298,5358.000000000000000,4,749,1,25.0000000,749,1,25.0000000,1079,2305
2484,4.000000000000000,0.000277777777778,749,2305,1556,1339.500000000000000,583.491859411937298,5358.000000000000000,4,749,1,25.0000000,749,1,25.0000000,1079,2305
2485,4.000000000000000,0.000277777777778,772,1808,1036,1289.000000000000000,393.923215868270461,5156.000000000000000,4,772,1,25.0000000,772,1,25.0000000,1083,1808
2486,4.000000000000000,0.000277777777778,772,1808,1036,1364.250000000000000,450.405581115509733,5457.000000000000000,4,772,1,25.0000000,772,1,25.0000000,1083,1808
2487,4.000000000000000,0.000277777777778,209,1248,1039,550.000000000000000,419.181941404922668,2200.000000000000000,4,209,1,25.0000000,209,1,25.0000000,238,1248
2488,5.000000000000000,0.000347222222222,584,2829,2245,1440.400000000000091,768.854888779410771,7202.000000000000000,5,584,1,20.0000000,584,1,20.0000000,1202,2829
2489,4.000000000000000,0.000277777777778,100,1556,1456,549.250000000000000,587.285865230894160,2197.000000000000000,4,100,1,25.0000000,100,1,25.0000000,204,1556
2490,4.000000000000000,0.000277777777778,339,1996,1657,1257.000000000000000,609.854490841872916,5028.000000000000000,4,339,1,25.0000000,339,1,25.0000000,1143,1996
2491,5.000000000000000,0.000347222222222,0,2296,2296,980.200000000000045,881.486108795822133,4901.000000000000000,4,0,2,40.0000000,1192,1,20.0000000,1192,2296
2492,3.000000000000000,0.000208333333333,0,1413,1413,868.333333333333258,620.597740533717570,2605.000000000000000,3,0,1,33.3333015,0,1,33.3333015,1192,1413
2493,5.000000000000000,0.000347222222222,0,1413,1413,521.000000000000000,641.907781538750328,2605.000000000000000,3,0,3,60.0000000,1192,1,20.0000000,0,1413
2494,4.000000000000000,0.000277777777778,0,1413,1413,651.250000000000000,655.920488702708553,2605.000000000000000,3,0,2,50.0000000,1192,1,25.0000000,0,1413
2495,4.000000000000000,0.000277777777778,402,1174,772,657.250000000000000,302.679182468831186,2629.000000000000000,4,402,1,25.0000000,402,1,25.0000000,520,1174
2496,4.000000000000000,0.000277777777778,72,207,135,135.250000000000000,57.133068358000870,541.000000000000000,4,72,1,25.0000000,72,1,25.0000000,87,207
2497,4.000000000000000,0.000277777777778,622,1753,1131,997.000000000000000,443.295048472233645,3988.000000000000000,4,622,1,25.0000000,622,1,25.0000000,781,1753
2498,4.000000000000000,0.000277777777778,622,2017,1395,1306.000000000000000,591.156070763043090,5224.000000000000000,4,622,1,25.0000000,622,1,25.0000000,832,2017
2499,4.000000000000000,0.000277777777778,147,1226,1079,746.000000000000000,478.821991976141362,2984.000000000000000,4,147,1,25.0000000,147,1,25.0000000,405,1226
2500,5.000000000000000,0.000347222222222,253,977,724,637.399999999999977,261.137971195305113,3187.000000000000000,5,253,1,20.0000000,253,1,20.0000000,752,977
2501,4.000000000000000,0.000277777777778,36,746,710,416.500000000000000,307.673934547598606,1666.000000000000000,4,36,1,25.0000000,36,1,25.0000000,193,746
2502,4.000000000000000,0.000277777777778,295,2561,2266,1524.250000000000000,1007.640653953580795,6097.000000000000000,4,295,1,25.0000000,295,1,25.0000000,767,2561
2503,3.000000000000000,0.000208333333333,295,2561,2266,1207.666666666666742,976.158912381699338,3623.000000000000000,3,295,1,33.3333015,295,1,33.3333015,767,2561
2504,4.000000000000000,0.000277777777778,425,1550,1125,778.500000000000000,449.321989223763694,3114.000000000000000,4,425,1,25.0000000,425,1,25.0000000,566,1550
2505,4.000000000000000,0.000277777777778,412,640,228,516.250000000000000,97.566323595798153,2065.000000000000000,4,412,1,25.0000000,412,1,25.0000000,430,640
2506,3.000000000000000,0.000208333333333,237,899,662,608.000000000000000,276.117124906563276,1824.000000000000000,3,237,1,33.3333015,237,1,33.3333015,688,899
2507,5.000000000000000,0.000347222222222,75,1183,1108,616.399999999999977,410.629565423630936,3082.000000000000000,5,75,1,20.0000000,75,1,20.0000000,688,1183
2508,4.000000000000000,0.000277777777778,237,1183,946,764.250000000000000,343.580685574727852,3057.000000000000000,4,237,1,25.0000000,237,1,25.0000000,738,1183
2509,4.000000000000000,0.000277777777778,962,8038,7076,2760.500000000000000,3047.082251925602577,11042.000000000000000,4,962,1,25.0000000,962,1,25.0000000,1005,8038
2510,4.000000000000000,0.000277777777778,209,894,685,511.750000000000000,264.112073749005276,2047.000000000000000,4,209,1,25.0000000,209,1,25.0000000,334,894
2511,4.000000000000000,0.000277777777778,199,961,762,724.250000000000000,307.435664001429700,2897.000000000000000,4,199,1,25.0000000,199,1,25.0000000,821,961
2512,5.000000000000000,0.000347222222222,295,1244,949,514.200000000000045,366.279346947108138,2571.000000000000000,5,295,1,20.0000000,295,1,20.0000000,335,1244
2513,4.000000000000000,0.000277777777778,219,1244,1025,523.250000000000000,418.205915190112989,2093.000000000000000,4,219,1,25.0000000,219,1,25.0000000,295,1244
2514,4.000000000000000,0.000277777777778,219,1244,1025,523.250000000000000,418.205915190112989,2093.000000000000000,4,219,1,25.0000000,219,1,25.0000000,295,1244
2515,4.000000000000000,0.000277777777778,219,1244,1025,523.250000000000000,418.205915190112989,2093.000000000000000,4,219,1,25.0000000,219,1,25.0000000,295,1244
2516,5.000000000000000,0.000347222222222,39,995,956,521.000000000000000,390.418749549762254,2605.000000000000000,5,39,1,20.0000000,39,1,20.0000000,499,995
2517,4.000000000000000,0.000277777777778,305,2111,1806,1231.750000000000000,693.295526813782317,4927.000000000000000,4,305,1,25.0000000,305,1,25.0000000,875,2111
2518,4.000000000000000,0.000277777777778,20,273,253,128.250000000000000,100.372742813973161,513.000000000000000,4,20,1,25.0000000,20,1,25.0000000,51,273
2519,5.000000000000000,0.000347222222222,20,1392,1372,378.800000000000011,514.841101700320678,1894.000000000000000,5,20,1,20.0000000,20,1,20.0000000,169,1392
2520,4.000000000000000,0.000277777777778,87,9451,9364,3163.250000000000000,3819.433359478863622,12653.000000000000000,4,87,1,25.0000000,87,1,25.0000000,109,9451
2521,4.000000000000000,0.000277777777778,94,3073,2979,1838.750000000000000,1226.760851796306724,7355.000000000000000,4,94,1,25.0000000,94,1,25.0000000,1281,3073
2522,4.000000000000000,0.000277777777778,255,829,574,511.500000000000000,205.366136449026072,2046.000000000000000,4,255,1,25.0000000,255,1,25.0000000,470,829
2523,4.000000000000000,0.000277777777778,60,1073,1013,631.250000000000000,410.991103918320903,2525.000000000000000,4,60,1,25.0000000,60,1,25.0000000,426,1073
2524,4.000000000000000,0.000277777777778,75,997,922,502.000000000000000,357.800223588527103,2008.000000000000000,4,75,1,25.0000000,75,1,25.0000000,265,997
2525,5.000000000000000,0.000347222222222,463,3827,3364,1749.800000000000182,1229.507446093759881,8749.000000000000000,5,463,1,20.0000000,463,1,20.0000000,1668,3827
2526,4.000000000000000,0.000277777777778,43,1391,1348,532.000000000000000,554.590840169579451,2128.000000000000000,3,43,2,50.0000000,651,1,25.0000000,43,1391
2527,4.000000000000000,0.000277777777778,284,1644,1360,1016.000000000000000,598.668940233247781,4064.000000000000000,4,284,1,25.0000000,284,1,25.0000000,569,1644
2528,4.000000000000000,0.000277777777778,192,3712,3520,1264.250000000000000,1422.147385997667925,5057.000000000000000,4,192,1,25.0000000,192,1,25.0000000,539,3712
2529,4.000000000000000,0.000277777777778,337,816,479,552.000000000000000,171.220617917352456,2208.000000000000000,4,337,1,25.0000000,337,1,25.0000000,519,816
2530,4.000000000000000,0.000277777777778,317,816,499,497.250000000000000,200.152910296103357,1989.000000000000000,4,317,1,25.0000000,317,1,25.0000000,337,816
2531,4.000000000000000,0.000277777777778,109,622,513,249.000000000000028,215.693068966065766,996.000000000000000,4,109,1,25.0000000,109,1,25.0000000,122,622
2532,4.000000000000000,0.000277777777778,755,5582,4827,2185.000000000000000,1976.269591933246375,8740.000000000000000,4,755,1,25.0000000,755,1,25.0000000,974,5582
2533,4.000000000000000,0.000277777777778,388,1078,690,813.750000000000000,272.796971207526440,3255.000000000000000,4,388,1,25.0000000,388,1,25.0000000,765,1078
2534,5.000000000000000,0.000347222222222,603,1963,1360,955.000000000000000,509.036737377568841,4775.000000000000000,5,603,1,20.0000000,603,1,20.0000000,739,1963
2535,4.000000000000000,0.000277777777778,24,505,481,221.750000000000000,179.922726468892762,887.000000000000000,4,24,1,25.0000000,24,1,25.0000000,122,505
2536,4.000000000000000,0.000277777777778,274,719,445,568.000000000000000,173.422893529084007,2272.000000000000000,4,274,1,25.0000000,274,1,25.0000000,619,719
2537,3.000000000000000,0.000208333333333,765,1382,617,1056.666666666666742,253.011637852666524,3170.000000000000000,3,765,1,33.3333015,765,1,33.3333015,1023,1382
2538,4.000000000000000,0.000277777777778,141,343,202,252.750000000000000,72.264704386027901,1011.000000000000000,4,141,1,25.0000000,141,1,25.0000000,260,343
2539,4.000000000000000,0.000277777777778,425,5515,5090,1906.750000000000000,2093.335660494990861,7627.000000000000000,4,425,1,25.0000000,425,1,25.0000000,682,5515
2540,3.000000000000000,0.000208333333333,430,930,500,636.333333333333258,213.260925211868624,1909.000000000000000,3,430,1,33.3333015,430,1,33.3333015,549,930
2541,4.000000000000000,0.000277777777778,563,1605,1042,845.000000000000000,439.412676194030610,3380.000000000000000,4,563,1,25.0000000,563,1,25.0000000,584,1605
2542,4.000000000000000,0.000277777777778,593,1694,1101,1303.250000000000000,431.149263596726996,5213.000000000000000,4,593,1,25.0000000,593,1,25.0000000,1330,1694
2543,4.000000000000000,0.000277777777778,157,938,781,437.750000000000000,305.598899703516622,1751.000000000000000,4,157,1,25.0000000,157,1,25.0000000,227,938
2544,5.000000000000000,0.000347222222222,335,661,326,546.799999999999955,117.927774506262949,2734.000000000000000,5,335,1,20.0000000,335,1,20.0000000,602,661
2545,3.000000000000000,0.000208333333333,397,2941,2544,1269.333333333333485,1182.422466332946897,3808.000000000000000,3,397,1,33.3333015,397,1,33.3333015,470,2941
